OTUID,Y11_Spring_1,Y11_Spring_2,Y11_Spring_3,Y11_Spring_4,Y11_Summer_1,Y11_Summer_2,Y11_Summer_3,Y11_Summer_4,Y2_Spring_1,Y2_Spring_2,Y2_Spring_3,Y2_Spring_4,Y2_Summer_1,Y2_Summer_2,Y2_Summer_3,Y2_Summer_4,Y5_Spring_1,Y5_Spring_2,Y5_Spring_3,Y5_Spring_4,Y5_Summer_1,Y5_Summer_2,Y5_Summer_3,Y5_Summer_4,Y8_Spring_1,Y8_Spring_2,Y8_Spring_3,Y8_Spring_4,Y8_Summer_1,Y8_Summer_2,Y8_Summer_3,Y8_Summer_4
ASV_7110,2,0,4,3,5,3,1,3,0,0,2,4,0,0,0,0,3,5,3,11,1,0,1,6,5,0,3,4,5,2,4,3
ASV_420,5,6,3,1,5,4,1,3,3,3,1,4,3,2,2,0,2,3,2,3,3,6,3,2,2,0,1,1,2,2,3,2
ASV_5673,2,0,10,9,1,0,0,0,0,0,0,0,0,0,0,0,3,3,13,12,4,4,2,1,3,4,2,2,2,1,3,2
ASV_5443,3,1,3,0,0,0,2,1,14,3,14,4,2,7,6,4,1,0,1,0,2,0,1,1,0,2,1,4,3,1,2,0
ASV_526,2,0,1,1,0,1,0,2,15,8,13,1,3,1,0,0,3,1,3,0,2,3,1,7,5,2,0,5,0,1,2,0
ASV_269,2,1,0,1,0,0,1,2,20,0,2,2,3,5,3,0,5,2,3,3,3,6,5,2,1,0,2,2,2,2,2,1
ASV_307,2,2,2,5,3,1,6,4,0,0,0,0,0,0,0,0,5,2,1,10,2,4,3,2,6,3,5,5,4,4,2,0
ASV_4449,2,2,8,3,1,0,1,1,1,0,9,1,0,0,0,0,2,1,4,5,1,6,0,1,0,1,1,1,5,13,6,7
ASV_4692,4,5,4,2,0,0,3,0,0,0,2,0,1,0,0,0,9,8,5,8,1,4,3,0,9,5,1,1,3,1,4,0
ASV_464,1,0,1,0,1,4,0,3,3,1,5,2,12,18,13,9,2,1,0,0,0,0,2,0,1,1,0,0,1,2,0,0
ASV_5400,4,4,2,7,1,1,3,2,1,0,2,1,1,0,0,0,3,7,2,5,2,1,1,2,7,6,5,4,0,1,4,4
ASV_5683,4,1,3,1,4,3,5,0,0,0,2,0,0,1,0,0,4,6,2,0,3,1,2,5,2,7,4,1,2,9,7,4
ASV_7215,3,5,2,3,5,2,1,1,1,3,2,5,1,1,1,3,3,0,0,4,1,1,0,3,6,2,3,5,5,5,4,2
ASV_3877,6,1,5,3,0,3,1,3,0,0,0,0,0,0,0,0,9,4,4,4,4,2,1,12,8,1,0,5,0,1,3,3
ASV_2841,4,6,5,9,2,2,3,4,0,0,3,0,0,0,0,0,5,3,4,6,1,1,0,2,1,5,3,2,1,4,4,3
ASV_413,2,1,14,6,0,2,0,0,0,1,3,4,2,1,1,1,5,5,1,2,1,3,2,2,6,3,2,5,1,2,2,3
ASV_153,1,0,8,0,0,0,1,0,13,3,8,6,16,2,3,4,5,1,1,1,1,0,0,0,1,3,1,1,0,2,0,1
ASV_5485,1,11,10,4,9,3,7,3,0,0,0,0,0,1,0,1,1,4,3,4,3,1,2,2,1,1,2,2,2,2,0,3
ASV_221,0,2,1,0,0,1,1,3,11,8,2,4,3,9,13,6,0,0,2,1,3,0,1,0,2,0,1,6,2,1,0,0
ASV_1098,0,4,11,2,3,2,1,0,1,0,7,3,0,3,7,0,4,1,4,2,1,3,1,0,0,0,4,1,5,4,5,4
ASV_8300,0,1,1,2,3,0,1,1,12,5,19,8,3,3,2,1,2,2,1,2,4,2,0,3,1,2,0,1,1,0,0,0
ASV_5806,0,1,2,0,0,4,0,1,17,6,9,3,2,8,3,4,0,0,0,2,1,0,3,0,3,5,2,7,0,0,0,0
ASV_8580,0,0,1,0,0,0,0,1,3,18,17,11,4,7,3,2,4,0,1,0,2,0,4,0,2,2,0,1,0,0,0,0
ASV_2342,0,0,0,0,1,0,0,0,18,8,18,8,6,5,3,7,0,0,0,0,0,0,1,0,4,1,0,0,2,0,0,1
ASV_2787,3,7,0,5,2,7,2,5,2,1,1,0,1,0,0,2,4,1,2,2,3,5,1,2,4,2,1,3,0,5,5,4
ASV_5156,3,8,4,6,0,6,3,0,2,0,4,1,0,0,0,0,2,1,3,7,0,2,3,0,3,4,2,9,5,0,3,1
ASV_4144,3,2,1,0,4,2,1,5,1,1,9,3,0,3,2,1,2,1,5,6,4,2,6,2,4,2,0,4,3,1,2,0
ASV_5176,8,7,2,5,6,1,1,3,0,0,0,0,1,0,0,0,0,8,6,3,0,4,1,3,8,4,0,7,0,1,2,1
ASV_5987,2,7,4,1,1,1,0,1,0,0,0,0,0,0,0,0,4,1,1,26,0,0,0,1,0,2,12,2,2,4,4,6
ASV_5644,12,4,2,7,0,1,1,0,4,0,0,0,0,0,0,0,2,3,1,1,2,3,2,3,2,3,1,18,2,3,4,1
ASV_5624,2,1,2,2,0,5,2,3,0,0,0,0,0,1,0,0,6,2,7,4,8,7,2,3,2,4,7,3,2,3,3,1
ASV_7170,3,2,5,3,2,9,7,3,0,1,0,0,0,0,0,0,5,1,0,5,1,6,0,4,0,0,6,6,7,2,4,0
ASV_5650,6,3,4,5,0,4,2,4,1,0,0,0,0,0,0,0,2,2,5,3,7,8,7,6,5,1,0,1,3,0,0,3
ASV_3991,9,3,2,2,5,1,2,1,1,0,4,2,0,2,1,0,4,2,8,1,1,0,2,1,7,3,1,3,2,4,5,3
ASV_6613,2,1,4,1,2,6,3,4,0,0,0,0,0,0,0,0,11,5,1,9,3,2,2,1,2,4,2,8,1,2,3,3
ASV_2234,2,3,4,1,0,1,1,1,15,2,11,7,0,3,3,2,0,2,0,1,1,1,0,2,1,1,2,3,7,2,3,0
ASV_220,1,3,18,10,1,10,7,1,0,0,1,2,1,0,4,3,3,2,0,0,0,0,1,0,0,4,1,4,2,1,2,0
ASV_469,7,2,5,4,0,0,2,4,0,0,0,0,0,1,0,0,3,5,9,1,2,3,0,3,13,4,0,3,6,3,1,1
ASV_8404,2,1,1,1,0,1,0,1,10,5,20,6,1,5,1,1,2,1,2,7,1,0,1,1,7,0,0,1,1,1,0,1
ASV_2309,1,1,4,1,0,2,2,3,8,13,11,5,5,4,3,7,1,1,1,1,1,0,3,0,1,1,0,0,2,0,0,0
ASV_5247,5,0,1,0,4,3,1,3,2,3,3,1,6,2,2,1,1,0,2,5,8,6,3,7,3,0,1,0,2,2,3,2
ASV_2876,1,0,0,2,5,5,6,1,7,0,0,2,0,2,2,3,1,8,0,13,0,12,1,0,0,3,1,5,1,0,0,1
ASV_4600,3,3,3,5,1,0,1,5,0,0,6,6,4,0,0,1,4,1,4,9,3,5,1,3,2,0,5,2,2,1,1,1
ASV_641,2,2,3,3,5,1,2,3,5,2,0,3,6,5,7,9,1,0,1,2,2,3,4,3,1,0,1,1,2,2,0,1
ASV_536,1,5,1,2,0,2,1,0,9,3,7,2,1,1,2,1,3,7,2,10,0,6,1,4,5,1,0,3,1,1,0,0
ASV_7254,1,2,6,5,1,2,2,0,8,7,10,8,3,3,2,1,1,0,1,4,0,3,0,1,6,1,1,2,1,0,0,0
ASV_1914,2,4,8,5,2,3,4,2,0,0,0,0,0,1,0,0,3,6,3,3,7,9,1,1,1,1,3,2,5,3,1,2
ASV_7808,0,2,38,7,0,16,1,0,1,0,0,4,0,0,0,4,1,1,0,0,0,2,0,0,1,1,1,2,0,0,0,0
ASV_2795,0,3,1,2,3,1,1,3,0,1,1,0,0,1,2,0,3,0,4,3,0,0,1,0,17,4,2,4,10,3,3,9
ASV_4771,0,1,1,0,8,0,4,0,8,5,8,0,0,2,6,2,0,4,0,20,0,5,0,5,0,0,1,0,1,0,0,1
ASV_291,0,1,5,4,2,1,4,5,1,3,2,0,2,3,1,1,5,4,3,0,2,3,4,7,6,0,1,3,0,6,0,3
ASV_8426,0,0,2,1,0,1,0,0,15,2,17,8,4,7,7,5,0,1,0,0,0,0,1,0,4,1,2,2,0,1,0,1
ASV_8479,0,0,2,3,0,3,1,1,6,16,0,20,2,3,5,6,1,0,2,0,3,0,2,3,0,0,0,1,1,0,0,1
ASV_5939,0,0,0,2,1,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,14,0,0,0,0
ASV_3263,0,0,0,0,0,1,0,0,22,17,12,10,1,6,4,1,1,1,0,0,0,1,0,0,1,1,2,1,0,0,0,0
ASV_8721,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,0,12,0,24,0,13,0,0,0,0,0,1,1,0
ASV_5007,0,0,0,0,0,0,0,0,28,30,3,2,1,3,1,2,0,1,1,2,0,0,1,0,1,4,1,1,0,0,0,0
ASV_2208,12,9,7,5,1,0,0,1,0,0,0,0,1,0,1,0,2,4,8,4,0,2,1,2,8,3,0,1,3,1,2,3
ASV_4606,8,2,2,3,0,2,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,2,1,4,18,1,2,13,3,1,5,3
ASV_1069,3,5,4,2,3,1,1,4,0,6,3,7,2,5,2,6,2,3,2,0,3,7,2,2,1,0,0,2,0,0,1,2
ASV_1909,3,0,4,7,0,0,0,1,0,3,6,0,0,1,0,0,4,7,7,1,0,2,2,5,0,6,6,11,2,1,2,0
ASV_1184,1,3,4,3,0,0,2,0,13,5,18,3,1,3,1,0,2,1,1,4,0,1,2,2,1,0,1,1,3,0,2,3
ASV_1352,4,4,0,2,0,0,2,0,9,26,9,3,2,1,2,1,2,0,3,0,0,0,1,1,2,1,1,4,1,0,0,0
ASV_4217,2,0,2,9,3,1,1,1,0,2,6,0,1,1,1,0,5,7,4,7,1,1,0,1,3,11,4,0,2,1,2,2
ASV_8055,3,4,5,12,2,0,0,1,0,0,0,1,0,0,0,0,7,3,5,6,2,0,1,3,2,7,0,0,0,6,6,5
ASV_6537,2,0,3,4,6,0,0,2,0,0,0,0,0,0,2,0,26,6,4,1,5,0,1,4,0,13,1,0,0,0,1,0
ASV_3955,7,1,6,1,1,2,2,0,0,0,0,0,0,0,0,0,9,2,9,7,2,4,2,0,2,6,3,0,4,6,4,1
ASV_304,7,2,6,1,2,4,1,4,3,3,0,0,0,0,0,0,2,4,2,6,2,4,2,1,5,4,2,10,0,3,1,0
ASV_6777,4,1,1,0,0,3,3,4,0,0,1,2,0,4,9,0,5,2,1,4,4,2,3,3,2,2,8,4,2,3,3,1
ASV_525,3,5,7,5,1,3,2,4,1,0,2,3,1,3,0,1,1,5,2,0,0,2,1,7,1,2,0,2,6,5,1,5
ASV_7096,3,1,8,2,0,0,4,1,9,2,0,0,0,0,0,0,4,10,3,2,0,8,0,0,4,4,4,5,4,2,1,0
ASV_6679,4,0,1,8,2,0,0,1,0,0,14,0,0,0,0,1,2,7,2,8,0,0,0,1,1,4,6,18,0,1,0,0
ASV_302,3,2,2,0,0,0,0,1,13,4,8,1,0,2,0,1,4,3,8,10,3,0,1,1,10,0,1,2,0,0,1,0
ASV_613,3,6,4,10,0,0,0,0,0,1,0,1,0,1,0,0,3,6,4,1,3,0,0,2,15,0,0,3,6,4,4,4
ASV_325,1,3,1,2,1,4,4,6,3,0,1,0,3,5,3,6,3,0,2,3,1,0,6,2,3,3,2,3,3,4,0,3
ASV_503,2,3,5,3,0,6,5,4,0,0,2,1,0,0,1,2,3,0,0,1,2,1,12,5,2,6,2,0,5,2,0,6
ASV_7161,2,4,1,3,9,6,1,5,2,1,3,0,0,2,2,1,3,0,0,0,5,11,5,1,5,0,1,4,2,0,1,1
ASV_7236,4,3,5,11,3,1,1,1,0,0,0,0,0,0,0,0,15,5,9,1,0,0,0,1,2,5,7,0,0,1,2,4
ASV_3591,1,2,1,1,2,2,0,6,0,0,0,0,1,2,0,0,4,1,2,8,4,4,6,3,3,2,1,6,1,7,3,8
ASV_2170,2,7,1,2,0,1,0,3,3,0,3,4,0,3,6,0,5,2,4,10,7,1,2,2,1,0,0,1,3,1,3,4
ASV_845,1,2,10,4,1,1,0,1,3,0,4,5,5,4,4,3,0,3,1,1,2,8,1,0,3,2,2,2,2,4,1,1
ASV_7041,2,0,1,0,0,4,0,5,1,3,1,19,0,0,7,7,3,0,6,1,3,2,0,3,3,6,0,0,0,1,1,2
ASV_3599,2,8,3,1,5,2,3,4,0,0,1,0,0,0,1,0,2,1,3,4,3,6,3,4,4,3,3,2,4,6,3,0
ASV_8481,1,2,0,0,0,1,1,1,1,20,10,17,7,2,1,2,0,0,2,0,1,1,3,1,2,2,1,0,1,0,0,1
ASV_1820,1,6,2,4,9,5,2,1,0,0,0,0,0,0,0,0,5,0,4,2,8,2,4,2,1,5,2,1,4,5,2,4
ASV_4164,1,2,4,14,1,2,1,3,0,0,0,0,0,0,0,1,2,5,7,2,2,0,1,4,4,6,10,4,3,1,1,0
ASV_5445,1,4,12,2,8,1,1,3,1,0,1,0,1,0,0,0,6,3,0,2,2,3,2,4,5,1,0,5,4,0,7,2
ASV_2518,0,4,2,1,0,2,1,5,2,1,12,8,3,1,8,3,1,2,3,0,2,0,5,3,2,1,1,1,2,1,1,3
ASV_8287,0,1,1,1,1,0,1,2,7,0,16,28,3,0,4,2,4,0,1,1,0,0,1,1,1,3,2,0,0,0,0,0
ASV_2641,0,2,3,1,0,0,0,0,17,12,14,3,1,4,3,2,1,0,1,1,0,1,2,0,6,2,2,2,1,0,0,0
ASV_672,0,1,0,0,0,0,1,0,7,5,8,9,4,1,4,10,0,4,0,3,0,5,0,0,6,5,4,3,0,0,0,1
ASV_623,0,0,5,3,0,4,1,1,4,12,4,4,4,12,1,3,1,0,0,0,0,1,3,2,3,0,2,3,4,4,0,0
ASV_5969,0,0,1,0,0,0,1,1,0,0,17,10,0,2,6,1,5,2,16,0,0,0,0,0,1,6,10,0,0,1,1,0
ASV_357,1,3,1,4,0,0,0,3,1,0,2,6,0,0,1,0,5,25,2,2,1,1,1,0,2,0,3,0,5,5,2,4
ASV_8393,4,2,1,2,1,1,1,2,10,5,12,3,4,2,5,1,1,1,2,3,0,1,2,4,2,1,1,3,1,1,0,1
ASV_3428,5,3,1,0,0,0,1,1,16,6,2,4,0,2,3,2,0,6,0,4,1,4,0,1,7,1,1,5,0,0,2,2
ASV_425,8,4,5,7,5,5,1,0,0,0,0,0,0,0,0,0,4,7,6,2,3,0,3,3,2,2,1,1,4,1,4,2
ASV_2872,3,0,1,1,1,3,0,0,0,0,0,0,1,9,32,5,1,1,0,0,0,5,1,0,0,0,0,11,1,3,1,0
ASV_213,4,0,2,0,0,3,0,1,3,7,7,8,0,0,0,6,4,0,17,0,1,0,10,1,0,3,0,0,0,0,3,0
ASV_250,2,2,3,2,1,3,2,3,11,1,1,5,3,6,3,2,3,1,5,3,1,1,3,3,3,2,0,2,2,0,1,0
ASV_348,1,0,2,2,3,2,3,2,3,4,3,7,7,7,9,1,0,3,1,2,1,1,0,1,6,1,2,1,1,1,2,1
ASV_155,7,3,1,0,0,0,0,1,1,1,1,1,1,4,0,0,13,3,12,2,8,2,5,0,4,4,1,5,0,0,0,0
ASV_8280,3,2,8,5,0,3,3,2,7,1,5,0,3,0,1,1,1,4,3,1,1,3,4,6,0,1,0,3,1,5,1,2
ASV_6077,6,1,6,3,2,5,2,1,2,0,1,0,0,0,4,0,4,3,2,4,8,2,1,1,2,3,1,5,2,6,2,1
ASV_1834,2,2,5,2,4,3,1,3,6,3,1,9,1,3,4,4,1,1,0,3,2,5,1,4,2,1,2,1,2,2,0,0
ASV_863,3,2,4,3,0,0,1,0,14,1,13,1,1,9,6,0,2,0,3,1,0,1,2,1,2,2,2,1,0,0,1,4
ASV_7742,4,4,4,2,4,1,5,6,0,0,10,1,1,1,5,0,3,0,3,6,1,6,1,3,1,2,1,0,1,1,3,0
ASV_4153,3,6,24,1,1,0,0,0,0,0,1,1,0,3,0,0,11,7,2,3,1,0,2,3,2,1,3,1,3,1,0,0
ASV_3105,2,6,3,3,4,0,2,2,6,0,0,0,5,2,1,0,5,4,1,4,0,2,3,0,1,3,3,7,3,3,1,4
ASV_4858,2,1,2,5,4,1,3,3,3,0,1,0,1,0,0,0,6,6,10,0,3,2,0,4,5,1,1,0,10,3,2,1
ASV_1282,4,5,0,2,7,1,4,2,2,0,4,0,2,1,3,2,0,1,4,2,4,4,2,3,3,2,3,2,2,1,4,4
ASV_524,18,9,5,8,0,2,0,5,0,0,0,0,0,0,0,0,6,1,1,5,2,3,1,0,2,2,4,5,0,0,1,0
ASV_3612,2,4,31,0,0,0,0,2,0,0,0,0,0,1,0,0,6,10,3,0,1,1,1,1,1,0,2,1,9,3,1,0
ASV_2490,3,4,2,1,5,4,4,9,0,0,0,0,0,1,0,2,0,4,1,1,0,0,0,2,5,1,0,2,5,11,6,7
ASV_306,4,4,9,12,1,1,2,3,6,5,0,1,0,0,1,0,2,0,0,1,0,1,0,1,8,2,1,12,1,2,0,0
ASV_7461,4,1,5,9,9,0,2,3,0,0,1,0,0,0,0,0,10,3,8,1,0,1,0,0,2,2,15,0,1,1,1,1
ASV_390,5,10,3,1,11,7,1,4,1,0,0,0,0,0,1,1,0,0,0,3,2,6,3,3,5,2,1,4,0,2,2,2
ASV_6149,12,0,8,0,1,10,0,1,1,0,0,0,0,0,0,0,4,2,0,1,0,10,5,0,2,1,0,1,3,2,14,2
ASV_8471,2,2,1,2,0,0,0,1,6,2,4,0,1,7,0,2,6,6,0,12,1,3,1,1,10,3,0,1,2,2,1,1
ASV_256,1,1,0,0,1,2,2,5,8,1,1,0,4,7,4,3,5,1,1,1,0,5,4,0,7,3,1,5,0,5,1,1
ASV_190,3,4,17,20,0,5,3,0,1,1,1,3,2,0,1,0,1,1,0,3,0,1,0,0,2,3,2,4,1,0,1,0
ASV_6640,1,2,1,2,1,2,0,0,11,7,17,7,4,0,3,5,2,0,2,3,0,0,2,3,2,2,0,0,1,0,0,0
ASV_1794,2,1,2,1,8,2,9,3,0,0,0,0,0,0,0,0,3,4,2,1,3,4,2,8,0,1,3,2,2,8,4,5
ASV_6691,2,0,1,1,0,2,0,0,6,7,1,8,0,2,2,5,2,2,3,2,2,1,7,0,12,5,1,2,0,2,2,0
ASV_8687,1,0,1,10,3,0,0,2,0,0,2,2,1,0,4,2,8,13,4,3,0,0,1,0,7,5,6,2,2,0,0,1
ASV_5782,1,1,2,1,0,2,2,5,19,6,6,4,3,5,3,9,0,0,1,0,0,1,0,1,1,0,0,2,2,3,0,0
ASV_8314,1,0,0,0,0,0,0,2,6,5,11,0,7,6,1,0,4,7,3,6,0,5,1,0,2,7,1,4,0,0,1,0
ASV_3163,0,3,1,4,2,1,1,2,0,0,0,0,0,0,0,0,10,5,1,3,4,4,2,2,11,3,4,3,3,5,4,2
ASV_247,0,2,0,0,0,1,0,6,3,8,0,8,0,1,0,2,6,2,5,0,8,2,16,2,0,2,4,0,0,0,1,1
ASV_5973,0,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,6,3,2,3,4,1,7,0,3,6,5,17,3,3,2,1
ASV_5426,0,1,0,0,2,1,0,0,12,11,21,5,4,2,1,2,3,0,1,2,0,0,3,1,1,0,1,2,2,1,0,1
ASV_4314,0,0,0,0,0,6,0,0,16,7,2,5,10,4,1,4,0,0,0,0,0,0,0,0,10,11,0,2,0,1,0,1
ASV_1454,0,0,0,0,0,1,0,0,11,2,6,1,15,23,10,6,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1
ASV_5985,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,30,0,6,0,30,0,8,0,1,0,1,0,0,0,1
ASV_2421,8,8,8,7,0,2,3,2,3,0,0,0,0,0,0,0,2,6,1,2,1,1,0,0,11,3,0,3,2,2,4,0
ASV_6154,12,10,9,9,1,0,0,1,0,0,0,0,0,0,0,0,4,4,1,7,2,2,1,2,3,3,2,2,1,2,0,1
ASV_410,9,4,1,5,0,1,0,2,0,2,1,0,0,0,0,0,1,3,8,2,0,0,1,3,25,2,0,3,2,2,0,2
ASV_3026,5,8,3,1,2,1,1,3,0,0,1,0,0,0,0,0,6,1,0,2,5,0,0,2,16,1,4,2,2,5,6,2
ASV_297,7,6,3,3,1,5,1,7,0,0,0,0,0,1,1,2,2,4,1,5,1,3,0,4,3,2,7,3,2,0,2,3
ASV_3067,4,9,4,1,3,1,2,3,0,0,4,2,1,2,1,0,1,1,1,5,0,5,1,3,4,0,5,2,3,4,5,2
ASV_652,11,11,0,3,1,8,0,4,0,0,0,0,0,2,0,1,2,0,0,3,3,4,1,3,0,1,4,7,1,2,2,5
ASV_441,2,1,8,2,0,0,0,0,0,0,3,2,0,1,0,0,7,29,2,4,2,1,1,1,3,3,0,0,3,3,0,1
ASV_2251,5,5,9,4,0,3,3,4,1,1,1,1,2,2,2,0,4,1,2,3,4,0,7,2,2,1,0,1,3,2,1,3
ASV_385,3,2,0,0,1,2,0,1,3,3,0,1,1,5,2,2,3,1,10,6,10,2,8,5,0,5,1,2,0,0,0,0
ASV_2024,5,2,6,4,3,2,1,0,0,0,1,0,0,0,0,0,14,2,2,1,6,4,3,5,3,3,1,1,4,3,3,0
ASV_2662,1,1,3,0,0,0,1,0,3,0,7,7,8,2,7,4,1,3,1,2,1,8,2,3,1,2,1,1,5,4,0,0
ASV_4442,5,1,5,7,0,0,0,0,3,0,1,13,1,0,2,4,4,2,4,4,0,7,9,0,4,1,0,1,0,1,0,0
ASV_6696,7,4,2,5,6,2,0,1,1,0,1,4,0,2,1,0,3,6,0,12,4,1,1,1,2,3,2,3,0,2,1,2
ASV_2062,2,4,2,4,1,4,2,3,7,7,2,1,0,0,2,0,3,5,2,5,0,5,0,1,3,4,1,3,1,2,1,2
ASV_387,5,1,3,6,0,1,2,8,1,0,1,0,4,0,1,0,2,6,1,6,3,5,1,6,4,0,1,2,2,5,2,0
ASV_3075,5,9,8,3,0,1,2,2,7,0,1,1,0,1,0,0,3,2,4,3,1,2,3,1,4,1,2,7,3,0,1,2
ASV_2633,2,0,2,0,0,0,1,0,13,6,2,1,0,1,0,3,2,11,3,9,0,2,1,1,6,1,2,9,0,0,1,0
ASV_892,4,4,4,1,3,0,5,0,3,0,3,0,3,1,2,2,2,6,2,2,3,6,3,1,2,6,4,3,2,0,2,0
ASV_3620,2,1,2,3,2,0,0,0,0,0,0,0,0,0,0,4,3,1,7,7,1,0,1,1,2,5,32,1,1,0,2,1
ASV_646,2,3,9,20,0,2,0,2,5,2,2,2,0,1,0,0,1,0,0,3,0,0,1,3,3,3,2,6,3,2,1,1
ASV_237,4,6,2,2,1,3,1,5,1,0,3,1,0,0,0,0,0,2,5,3,3,7,3,3,3,2,2,4,1,4,4,4
ASV_862,2,10,5,2,2,3,3,4,4,4,5,1,0,1,3,4,0,1,1,1,4,6,1,0,2,0,0,3,3,3,1,0
ASV_5757,2,0,0,2,0,1,2,2,1,0,2,0,1,5,7,0,3,3,4,3,2,6,3,3,5,3,0,6,2,8,0,3
ASV_2539,1,0,5,1,1,3,2,3,6,13,8,10,2,3,7,1,1,0,0,0,0,0,2,1,2,2,0,1,3,1,0,0
ASV_1029,1,3,3,0,0,1,1,2,5,2,2,12,5,3,0,6,2,1,1,1,3,1,2,1,5,9,1,5,1,0,0,0
ASV_318,1,2,3,1,0,3,0,4,4,6,4,5,3,9,3,6,0,0,1,1,1,0,3,2,2,4,2,3,0,2,1,3
ASV_6439,1,1,6,1,0,5,4,1,11,3,0,4,2,2,1,6,4,2,5,0,1,0,0,3,0,3,1,2,8,1,0,1
ASV_4689,0,1,2,0,1,0,0,3,1,4,0,20,1,2,3,8,3,0,5,3,4,2,4,2,2,3,1,1,0,0,0,3
ASV_1105,0,3,0,0,0,3,1,0,10,4,1,4,5,0,3,14,2,2,4,2,2,0,1,1,7,7,0,2,0,0,0,1
ASV_4977,0,1,2,1,0,1,2,2,23,12,10,6,2,4,3,2,1,0,1,1,0,0,2,0,2,0,0,1,0,0,0,0
ASV_191,0,4,2,3,0,0,1,1,11,5,7,3,3,9,2,5,2,1,4,1,2,0,3,0,5,2,0,3,0,0,0,0
ASV_945,0,1,0,0,0,0,0,5,3,6,5,6,5,3,10,8,2,0,4,2,3,2,3,3,1,0,1,0,3,0,2,1
ASV_365,0,1,2,0,2,1,1,3,5,4,11,3,4,3,11,2,2,2,1,1,1,3,1,3,2,1,3,0,2,4,0,0
ASV_706,0,1,0,1,0,1,0,1,9,9,3,8,3,4,3,7,3,1,0,1,0,2,0,2,3,9,1,5,0,2,0,0
ASV_8450,0,0,1,0,0,1,1,0,19,1,7,7,16,0,3,2,1,0,1,1,0,1,0,0,9,0,3,2,1,2,0,0
ASV_2671,12,2,8,6,1,5,2,0,0,0,0,0,1,0,0,0,2,6,3,2,2,1,1,1,8,1,1,1,2,7,0,3
ASV_1044,3,8,6,3,1,1,3,1,3,1,1,1,3,5,4,0,4,2,1,2,0,3,0,3,0,2,3,1,2,7,3,1
ASV_229,2,3,1,3,3,1,2,2,7,4,5,2,4,3,4,1,5,0,0,5,3,2,1,3,7,1,0,1,1,0,0,2
ASV_684,3,17,1,3,0,1,1,5,0,0,1,0,0,1,0,0,0,4,1,2,1,2,4,4,6,1,2,11,1,1,4,1
ASV_1146,2,9,1,8,3,1,4,2,0,0,0,0,0,0,0,0,2,1,1,7,3,0,0,4,11,1,2,4,7,0,2,3
ASV_186,3,0,12,13,1,3,6,2,0,0,2,3,1,1,6,3,1,2,0,3,0,1,1,1,1,3,0,5,3,0,1,0
ASV_617,1,3,10,2,0,1,10,11,2,1,2,0,0,0,2,1,6,2,0,1,1,0,5,2,1,4,0,1,5,2,1,1
ASV_6860,2,3,2,1,0,0,1,0,14,9,4,8,0,1,1,2,2,6,1,4,0,3,0,0,3,4,0,4,0,1,1,1
ASV_2750,14,4,7,5,0,0,0,1,1,1,0,0,0,0,0,0,3,7,4,2,2,0,2,0,13,3,1,1,3,1,2,1
ASV_3497,4,6,1,3,4,1,1,0,1,1,1,0,1,0,2,0,0,2,4,4,6,1,3,9,4,2,1,3,1,5,3,4
ASV_323,8,5,2,5,0,0,2,5,1,0,1,0,0,0,0,1,9,2,1,5,0,5,2,4,5,2,3,4,0,1,4,1
ASV_1771,3,1,0,0,1,4,0,1,3,2,2,3,6,0,4,0,2,3,5,10,2,4,5,0,1,4,4,3,3,1,1,0
ASV_7511,3,4,4,2,4,8,1,4,2,0,1,0,0,0,0,0,1,0,2,3,4,9,0,2,2,3,3,4,2,5,0,5
ASV_267,5,1,6,4,1,1,1,1,0,1,4,2,2,1,0,1,2,1,2,3,0,2,3,6,1,2,2,2,3,4,1,13
ASV_448,5,3,7,2,2,1,3,3,2,0,0,0,1,2,0,1,3,2,2,3,4,7,3,5,3,0,2,2,3,5,2,0
ASV_4142,3,4,4,4,0,0,2,0,24,6,1,4,1,0,0,0,0,3,0,1,0,1,0,0,1,11,0,2,1,3,1,1
ASV_5733,1,1,0,0,0,5,1,1,3,0,4,1,0,1,4,1,0,2,1,0,0,0,0,2,12,6,1,22,5,1,1,2
ASV_7727,4,22,7,2,9,1,2,1,0,0,0,0,0,1,1,0,0,3,1,6,0,1,0,1,7,0,0,3,2,1,0,3
ASV_7836,1,0,5,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,5,8,29,1,4,2,0,2,0,2,10,0,1,3
ASV_669,1,0,0,3,0,0,0,1,12,9,11,4,4,0,0,0,1,0,1,4,1,2,1,5,7,1,1,5,2,1,1,0
ASV_508,1,2,8,15,1,2,1,2,6,3,0,1,0,0,1,1,4,0,0,2,1,0,0,3,7,6,0,8,2,1,0,0
ASV_2850,1,0,1,5,19,2,8,4,0,0,0,1,0,0,0,0,12,4,0,0,2,2,0,8,0,0,0,1,1,1,1,5
ASV_270,1,2,4,2,0,0,0,0,0,0,0,2,0,1,0,0,10,30,0,6,5,0,2,0,0,1,2,1,1,3,2,3
